"Source","Start_Time","Start_Lat","Start_Lng","Description","Street","City","County","State","Humidity...","Pressure.in.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Crossing","Junction","Railway","Station","Stop","Traffic_Signal","Visibility_Category","Severity_Category","is_day_light","Distance.km.","Temperature.C.","Wind_Chill.C.","duration","Start_Date","idx_original","Start_Time_Cat","hospital_nearby","traffic_light_nearby","traffic_sign_nearby","police_nearby","commercial_area_nearby","school_zone_nearby"
"Source2","08:45:56",40.601376,-74.079208,"Accident on Fingerboard Rd Westbound between Steuben St and Allendale Rd.","Allendale Rd","Staten Island","Richmond","NY",66,30.34,"SW",4.6,0,"Clear","False","False","False","False","False","True","False","Bona_Visibilitat","Poc impacte",1,0,10.611,-6.667,29.75,"2017-10-18",7150,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source1","04:45:54",40.70061,-73.81543,"At Jamaica Ave/Exit 6 - Accident.","Van Wyck Expy N","Jamaica","Queens","NY",52,30.24,"NW",15,0.01,"Partly Cloudy","False","False","True","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0.217,-7.222,-15,360,"2017-01-08",7151,"Mañana","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source1","07:05:55",40.73181,-74.12336,"Ramp to US-1-9-TRUCK Northbound - Accident. Left lane blocked.","New Jersey Tpke N","Newark","Essex","NJ",49,30.57,"NNE",9.2,0.01,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0.259,-1.111,-5.722,29.7,"2018-11-15",7152,"Mañana","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"Source2","18:59:00",41.058739,-73.822655,"Right hand shoulder blocked due to accident on Saw Mill River Pkwy Southbound at Exit 22 I-287 Cross Westchester Expy.","Saw Mill River Pkwy S","Elmsford","Westchester","NY",47,30.19,"SW",6.9,0.01,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",0,0.016,-2.222,-6.222,44.7666666666667,"2017-02-10",7153,"Noche","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","15:39:08",42.771191,-73.753441,"Right lane blocked due to accident on US-9 New Loudon Rd Northbound at Century Hill Dr.","Century Hill Dr","Latham","Albany","NY",83,30.02,"Variable",5.8,0.02,"Light Rain","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Poc impacte",1,0,3.278,0.833,29.6166666666667,"2018-04-03",7154,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","06:36:59",40.674381,-73.801598,"Accident on I-678 Van Wyck Expy Northbound at Exit 2 Rockaway Blvd.","Van Wyck Expy N","Jamaica","Queens","NY",100,30.19,"East",3.5,0,"Shallow Fog","False","True","False","False","False","False","True","Bona_Visibilitat","Impacte considerable",1,0,10.611,1.056,29.6,"2018-05-09",7155,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","07:38:34",41.216236,-73.986443,"Right hand shoulder blocked due to accident on US-9W Liberty Dr Southbound near Holt Dr.","Holt Dr","Stony Point","Rockland","NY",92,29.91,"Calm",0,0.02,"Clear","False","True","False","False","False","False","True","Molt_Poca_Visibilitat","Poc impacte",1,0.016,5.611,-3.222,29.65,"2017-02-23",7156,"Mañana","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","10:16:51",40.287716,-74.759453,"Accident on I-95 Southbound at Exits 5A 5B Federal City Rd.","Federal City Rd","Lawrence Township","Mercer","NJ",97,29.88,"SE",5.8,0.07,"Heavy Rain","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",1,0,12.222,-1.556,29.7333333333333,"2018-11-06",7157,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","16:15:01",42.537552,-71.743935,"Accident on MA-2 Eastbound at Exit 32 Haws St.","Main St","Leominster","Worcester","MA",74,29.86,"SSE",18.4,0,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,24.389,1.111,74.7166666666667,"2017-10-24",7158,"Tarde","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source2","15:43:37",41.234524,-73.861237,"Right hand shoulder blocked due to accident on NY-129 Yorktown Rd Eastbound at Mount Airy Rd.","Yorktown Rd","Croton On Hudson","Westchester","NY",39,30.03,"Variable",4.6,9.92,"Partly Cloudy","False","False","False","False","False","True","False","Bona_Visibilitat","Poc impacte",1,0,26.111,4,44.8166666666667,"2017-10-06",7159,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","07:01:56",42.605095,-71.34462,"Left hand shoulder blocked due to accident on I-495 Blue Star Memorial Hwy Southbound before MA-110 Chelmsford St.","I-495 N","Chelmsford","Middlesex","MA",84,29.44,"North",6.9,0,"Light Snow","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",1,0.016,-3.278,0.5,30.5666666666667,"2017-02-13",7160,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","20:06:15",41.184937,-73.871338,"Right hand shoulder blocked due to accident on US-9 Northbound after NY-9A.","US-9 N","Ossining","Westchester","NY",59,30.44,"SE",10.4,0,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",0,0.016,9.389,-2.944,44.3166666666667,"2017-04-18",7161,"Noche","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","12:18:47",43.164974,-77.622154,"Accident on Smith St both ways at Vincent St.","Smith St","Rochester","Monroe","NY",83,30.22,"East",17.3,0.01,"Light Rain","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,13.889,-1.944,29.7833333333333,"2017-10-11",7162,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","13:30:12",41.035931,-74.071655,"Right lane blocked due to accident on Garden State Pkwy Northbound at Exit 171 CR-71 Glen Rd.","Garden State Pkwy N","Woodcliff Lake","Bergen","NJ",94,29.93,"Calm",0,0.07,"Light Rain","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Poc impacte",1,0,12,-5.5,29.6333333333333,"2018-12-28",7163,"Tarde","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"Source2","02:16:36",42.995773,-78.932472,"Left lane blocked due to accident on I-190 Southbound after Exit 17 NY-266 River Rd.","I-190 S","Tonawanda","Erie","NY",93,29.16,"NW",21.9,0.14,"Rain","False","True","False","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",0,0,4.389,-1.111,29.2666666666667,"2017-11-19",7164,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source1","13:35:02",42.34931,-71.04364,"Closed between I-90/I-93/US-1/RT-3/MA Pike/MA Tpke and Boston Bypass Rd/Exit 24/Exit 25 - Road closed due to accident.","Congress St","Boston","Suffolk","MA",75,29.94,"SW",15,0,"Light Rain","False","True","False","False","False","False","True","Bona_Visibilitat","Impacte molt fort/alt",1,0.138,21.722,5.889,360,"2017-07-27",7165,"Tarde","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE"
"Source1","08:02:56",40.781495,-74.201201,"Between Walnut St/Exit 147 and Belleville Ave/Exit 149 - Accident.","Garden State Pkwy N","East Orange","Essex","NJ",90,29.8,"West",6.9,0.03,"Mostly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,2.58,23.889,1.111,360,"2017-08-23",7166,"Mañana","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE"
"Source2","15:44:58",40.73904,-73.815155,"Left lane blocked due to accident on I-495 Long Island Expy Westbound at Exit 24 Horace Harding Expy.","Kissena Blvd","Flushing","Queens","NY",60,29.86,"South",16.1,0.04,"Scattered Clouds","False","True","False","False","False","False","True","Bona_Visibilitat","Impacte considerable",1,0.016,18.889,-3.889,44.7666666666667,"2017-02-24",7167,"Tarde","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","08:59:17",41.653477,-70.282372,"Accident on Ocean St at Main St.","Main St","Hyannis","Barnstable","MA",100,30.1,"SSW",3.5,0.17,"Overcast","False","True","False","False","False","False","True","Molt_Poca_Visibilitat","Poc impacte",1,0,18.278,-2.5,29.85,"2017-10-06",7168,"Mañana","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"Source2","07:44:55",41.446548,-74.368324,"Right hand shoulder blocked due to accident on I-84 Westbound at Exits 4E 4W NY-17.","NY-17 W","Middletown","Orange","NY",78,30.61,"Calm",0,0,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,0,-2.222,-5.778,29.6,"2018-12-27",7169,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","06:39:01",40.746971,-74.061813,"Right lane blocked due to accident on US-1 Tonnele Ave Southbound at County Hwy-653 Manhattan Ave.","Tonnele Ave","Jersey City","Hudson","NJ",82,30.65,"ENE",8.1,0.01,"Overcast","False","True","False","False","False","False","True","Bona_Visibilitat","Poc impacte",1,0,2.222,-1.333,29.6666666666667,"2018-02-23",7170,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","16:50:53",41.124027,-73.783913,"Right hand shoulder blocked due to accident on Saw Mill River Pkwy Southbound at Exit 27 Access Rd.","Saw Mill River Pkwy","Pleasantville","Westchester","NY",93,29.82,"East",6.9,0,"Mist","False","False","False","False","False","False","True","Molt_Poca_Visibilitat","Poc impacte",1,0.016,2.222,-0.944,44.8,"2017-02-07",7171,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","07:56:02",43.078808,-77.48542,"Accident on NY-31 Pittsford Palmyra Rd at I-490.","Pittsford Palmyra Rd","Pittsford","Monroe","NY",100,29.75,"SE",9.2,0.09,"Light Rain","False","False","False","False","False","False","False","Poca_Visibilitat","Poc impacte",1,0,9.389,3,29.2333333333333,"2018-11-06",7172,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","18:17:53",42.026711,-71.260727,"Entry ramp to I-495 Southbound from I-95 Southbound shoulder blocked due to accident.","Pini Ter","Foxboro","Norfolk","MA",50,30.02,"South",4.6,0.01,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0.257,2.778,0.722,59.5333333333333,"2017-12-08",7173,"Noche","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","19:13:36",42.49593,-71.178238,"Accident on I-95 Northbound before Exit 34 Winn St.","MA-128 S","Burlington","Middlesex","MA",44,29.92,"West",8.1,0.05,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,-6.722,-12.167,44.5166666666667,"2017-12-14",7174,"Noche","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","21:29:17",40.740101,-73.845428,"Right lane blocked due to accident on I-495 Long Island Expy Eastbound before Exit 22A-E Grand Central Pkwy.","Grand Central Pkwy W","Corona","Queens","NY",68,30.1,"South",4.6,0.05,"Partly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,23.278,-5.778,44,"2018-07-30",7175,"Noche","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","15:22:01",40.734314,-73.922318,"Lane blocked on entry ramp due to accident on I-278 Queens Midtown Expy Westbound at Exit 35 I-495.","Long Island Expy E","Maspeth","Queens","NY",77,30,"ENE",9.2,0,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,0.016,9.389,-6.944,44.6666666666667,"2017-03-27",7176,"Tarde","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","20:36:08",40.894001,-74.273315,"One lane blocked due to accident on I-80 Westbound before Exit 52 Lane Rd.","I-80 W","Fairfield","Essex","NJ",97,30.3,"Calm",0,0,"Clear","False","False","True","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,3.278,-6.389,44.7833333333333,"2017-11-08",7177,"Noche","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"Source2","08:32:22",40.726391,-73.766151,"Accident on Grand Central Pkwy Westbound at Exits 20A 20B McLaughlin Ave.","Francis Lewis Blvd","Queens Village","Queens","NY",69,29.97,"SW",11.5,0,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0.016,25,-17.167,30,"2017-05-18",7178,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","08:45:43",43.082714,-77.607414,"Slow traffic due to accident on NY-15A Henrietta Rd at Castle Rd.","Wildbriar Rd","Rochester","Monroe","NY",66,30.27,"NNW",4.6,0.01,"Mostly Cloudy","False","False","False","False","False","False","True","Bona_Visibilitat","Poc impacte",1,0,-3.278,-6.389,29.4166666666667,"2017-12-21",7179,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","07:10:34",41.428555,-73.577225,"Right hand shoulder blocked due to accident on NY-22 Southbound after NY-312.","Route 22","Brewster","Putnam","NY",96,30.14,"ENE",9.2,0,"Light Rain","False","False","False","False","False","False","True","Poca_Visibilitat","Poc impacte",1,0.016,8.889,2.667,29.7833333333333,"2017-04-25",7180,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:54:00",42.489471,-73.678101,"One lane blocked due to accident on US-9 Northbound around I-90.","US Highway 9","Schodack Landing","Rensselaer","NY",50,30.46,"Calm",0,0,"Partly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0.016,7.778,0.222,44.2833333333333,"2017-04-14",7181,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:57:43",42.814873,-78.793076,"Accident on I-90 Eastbound at Exit 55 US-219 Southern Expy.","New York Trwy W","Buffalo","Erie","NY",84,30.21,"ESE",5.8,0,"Mostly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,0,18.278,-10.889,29.75,"2018-08-31",7182,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","16:59:31",42.341099,-71.087257,"Accident on MA-9 Huntington Ave near Gainsborough St.","Huntington Ave","Boston","Suffolk","MA",43,29.95,"NW",13.8,0,"Clear","True","True","False","False","False","False","False","Bona_Visibilitat","Poc impacte",0,0,-0.611,-6.278,29.7666666666667,"2018-12-18",7183,"Tarde","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"Source2","08:10:19",40.70573,-74.22522,"Restrictions due to accident ambulance involved on Winans Ave near Summit Ave.","Liberty Ave","Hillside","Union","NJ",86,30.13,"Calm",0,0.04,"Light Rain","False","False","False","False","False","False","True","Poca_Visibilitat","Poc impacte",1,0,11.111,-11.611,29.5,"2017-04-20",7184,"Mañana","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE"
"Source2","05:17:11",40.659981,-75.070694,"Right lane blocked due to jackknifed trailer on I-78 Westbound at Exit 7 NJ-173.","State Route 173","Bloomsbury","Hunterdon","NJ",82,29.7,"NE",17.3,0.01,"Light Snow","False","False","True","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",0,0,-1.111,-7.611,29.55,"2018-03-21",7185,"Mañana","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"Source3","15:57:58",40.2859,-74.713234,"Right lane blocked due to accident on I-95 Northbound at Exits 8A 8B County Hwy-583 Princeton Pike.","Princeton Pike","Lawrence Township","Mercer","NJ",40,29.84,"WNW",11.5,0.02,"Partly Cloudy","False","False","True","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,0.016,32.222,-7.389,44.7833333333333,"2017-05-19",7186,"Tarde","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"Source1","22:53:22",42.90854,-73.584662,"Closed at Casey Rd - Road closed due to accident."," State Route 40","Schaghticoke","Rensselaer","NY",79,30.06,"WSW",5.8,0.01,"Mostly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte molt fort/alt",0,0.188,6.722,4.889,29.4833333333333,"2018-10-13",7187,"Noche","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","20:12:47",40.886997,-74.150597,"Accident on Garden State Pkwy Southbound at Exit 156 US-46.","Garden State Pkwy S","Clifton","Passaic","NJ",92,30.08,"NE",12.7,0.02,"Ice Pellets","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Poc impacte",0,0,-0.611,-6,30,"2018-11-15",7188,"Noche","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"Source1","14:19:25",40.9241,-74.95613,"At CR-521/Exit 12 - Accident.","I-80 W","Blairstown","Warren","NJ",76,29.83,"Calm",0,0,"","False","False","False","False","False","False","False","","Poc impacte",1,0.451,6.722,-6.444,360,"2018-04-06",7189,"Tarde","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"Source1","15:31:01",39.955111,-74.20666,"At Dover Rd/Exit 80 - Accident. Lane blocked.","Garden State Pkwy S","Toms River","Ocean","NJ",100,29.51,"East",5.8,0.24,"Heavy Rain","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Poc impacte",1,1.452,10,-14.556,29.5666666666667,"2018-11-26",7190,"Tarde","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE"
"Source2","05:11:53",42.184666,-71.846931,"Accident now on the shoulder on I-395 Northbound at US-20 Washington St.","I-395 N","Auburn","Worcester","MA",96,29.99,"NE",3.5,0.02,"Fog","False","False","True","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",0,0.016,1.111,-0.556,45.35,"2017-03-28",7191,"Mañana","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"Source1","17:43:36",40.919703,-74.71853,"Closed at Waterloo Rd - Road closed due to accident."," US Highway 206","Stanhope","Sussex","NJ",58,29.96,"Calm",3.5,0.01,"","False","False","False","False","False","False","False","","Impacte molt fort/alt",1,0.599,27.222,-0.556,360,"2017-08-17",7192,"Tarde","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","04:13:12",43.173447,-77.612831,"Accident on Clinton Ave Northbound at Scrantom St.","Scrantom St","Rochester","Monroe","NY",97,30.07,"SW",4.6,0.23,"Partly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",0,0,18.278,-3.611,28.9166666666667,"2017-08-01",7193,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","14:57:22",39.614182,-74.828629,"Left lane blocked due to accident on Atlantic City Expy Eastbound near Exit 28 NJ-54 12th St.","12th St","Hammonton","Atlantic","NJ",42,30.29,"South",12.7,0.04,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0.016,12.778,-5.778,44.7333333333333,"2017-03-24",7194,"Tarde","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:59:08",43.092838,-77.653519,"Accident on County Hwy-85 Brighton Henrietta Town Line Rd at NY-252 Jefferson Rd.","Brighton Henrietta Town Line Rd","Rochester","Monroe","NY",90,29.74,"West",3.5,0,"Overcast","False","True","False","False","False","False","True","Bona_Visibilitat","Poc impacte",1,0,16.722,-0.111,29.3166666666667,"2017-09-05",7195,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:00:38",43.152065,-77.732353,"Accident on NY-386 Elmgrove Rd around Synergy Dr.","Synergy Dr","Rochester","Monroe","NY",76,29.76,"SSW",6.9,0.05,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,3.278,0.389,29.2166666666667,"2018-02-01",7196,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","05:32:59",42.664047,-71.194122,"Accident on I-495 Blue Star Memorial Hwy Southbound after 93.","I-495 N","Andover","Essex","MA",90,30.17,"Calm",0,0,"Overcast","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",0,0,19.389,3.389,29.6833333333333,"2017-09-18",7197,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","10:56:28",41.05666,-73.835388,"Accident on I-287 Cross Westchester Expy Westbound at I-87.","New York Trwy N","Irvington","Westchester","NY",87,30.16,"Calm",0,0.05,"Overcast","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",1,0,21.111,-25.444,44.1333333333333,"2017-09-17",7198,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
